Word Count,Unique Words,Characters,Average Word Lengths,Unique Proportion,Hapax Legomenons,Sentence Count,Average Sentence Length,Punctuation Marks,Stop Words,Complex Verbs,Sophisticated Adjectives,Adverbs,Questions,Exclamations,Contractions,Abstract Nouns,VADER Score,Subjectivity,Polarity,Flesch Reading Score,Gunning Fog,First Person Pronouns,Direct Addresses,Date Entities,Role
664,252,3587,5.40210843373494,0.3795180722891566,0.04516308893225537,42,15.80952380952381,128,186,47,31,40,4,0,7,0,-0.9814,0.5480949101403646,0.09059720582447855,49.745863453815275,14.215375788869768,0,0,3,0
247,139,1303,5.275303643724697,0.562753036437247,0.07444359171143515,21,11.761904761904763,39,82,16,12,16,0,0,3,0,0.9428,0.4591836734693877,0.10170068027210886,66.79788124156545,10.210834779255833,1,0,0,4
898,174,2864,3.1893095768374167,0.19376391982182628,0.02863128491620112,46,19.52173913043478,358,195,39,7,38,1,0,5,0,0.9931,0.6047917058786625,0.03682947487295314,87.53535683160648,10.169497433911108,7,0,55,1
81,36,352,4.345679012345679,0.4444444444444444,0.05113636363636364,6,13.5,16,25,11,0,8,0,0,3,0,-0.938,0.45909090909090905,0.05909090909090906,83.46583333333336,8.85679012345679,0,0,0,11
219,75,906,4.136986301369863,0.3424657534246575,0.03642384105960265,12,18.25,42,98,21,5,10,2,0,3,0,-0.2879,0.17380952380952383,-0.0761904761904762,81.3057705479452,10.222374429223745,0,0,9,11
331,107,1265,3.821752265861027,0.32326283987915405,0.03636363636363636,10,33.1,85,103,24,0,20,0,0,1,0,-0.9815,0.4,-0.13333333333333333,66.91342447129912,15.777764350453175,2,0,5,1
310,148,1759,5.674193548387096,0.4774193548387097,0.05855599772598067,18,17.22222222222222,41,96,23,9,15,0,0,1,0,0.91,0.6527777777777778,0.20138888888888892,45.80734767025092,13.856630824372758,0,0,0,6
9,9,42,4.666666666666667,1.0,0.21428571428571427,1,9.0,2,3,0,0,2,0,0,0,0,-0.3252,0.65,-0.175,75.50000000000003,8.044444444444444,0,0,0,8
123,69,526,4.276422764227642,0.5609756097560976,0.07984790874524715,5,24.6,26,47,12,3,7,0,0,1,0,-0.954,0.40706845238095235,-0.022098214285714287,67.69039024390246,15.043252032520327,2,0,4,8
225,100,965,4.288888888888889,0.4444444444444444,0.05595854922279793,11,20.454545454545453,49,64,15,3,8,1,0,5,0,-0.1901,0.30277777777777776,0.14583333333333334,75.52963636363638,12.27070707070707,3,0,1,1
41,33,175,4.2682926829268295,0.8048780487804879,0.16,2,20.5,6,18,3,2,1,0,0,0,0,0.0772,0.16346153846153846,0.0,70.47628048780489,13.078048780487805,0,0,1,1
31,25,107,3.4516129032258065,0.8064516129032258,0.18691588785046728,1,31.0,10,9,3,0,2,0,0,0,0,0.4404,0.3,0.25,71.66677419354839,16.270967741935486,0,0,0,1
342,119,1260,3.6842105263157894,0.347953216374269,0.044444444444444446,20,17.1,102,89,28,3,12,1,0,2,0,0.5248,0.44507469654528475,0.007166199813258637,91.52060526315789,8.594385964912282,6,0,17,1
191,89,834,4.366492146596858,0.46596858638743455,0.06474820143884892,17,11.235294117647058,26,72,17,0,7,0,0,5,0,-0.631,0.5044642857142857,0.14821428571428572,90.01337542346782,6.169510317215892,4,0,12,0
248,66,1063,4.286290322580645,0.2661290322580645,0.02634054562558796,16,15.5,34,74,31,6,10,2,0,0,0,-0.6966,0.35312499999999997,-0.00625,75.1186290322581,7.490322580645162,2,0,2,8
88,50,298,3.3863636363636362,0.5681818181818182,0.11409395973154363,7,12.571428571428571,33,22,6,2,5,0,0,0,0,0.3256,0.6,0.13333333333333333,99.86136363636366,5.9376623376623385,0,0,8,3
189,118,969,5.126984126984127,0.6243386243386243,0.09391124871001032,12,15.75,29,57,13,10,6,0,0,2,0,0.9799,0.46034752284752284,0.14882756132756134,55.66779761904763,13.495767195767195,0,0,0,5
74,52,313,4.22972972972973,0.7027027027027027,0.12779552715654952,7,10.571428571428571,11,32,7,1,10,2,0,1,0,0.4532,0.5125000000000001,0.04583333333333334,85.21040540540544,6.931274131274131,2,0,1,8
83,49,323,3.891566265060241,0.5903614457831325,0.09597523219814241,4,20.75,23,15,6,0,3,0,0,1,0,-0.1154,0.35000000000000003,-0.1,84.86531626506026,10.227710843373494,1,0,9,3
8,8,38,4.75,1.0,0.21052631578947367,1,8.0,2,2,1,0,1,0,0,0,0,-0.4767,0.9,-0.5,82.39000000000001,8.200000000000001,0,0,0,8
167,91,830,4.970059880239521,0.5449101796407185,0.07228915662650602,8,20.875,24,71,13,1,5,1,0,5,0,0.9829,0.6964285714285714,0.2142857142857143,66.59897080838326,12.182335329341319,3,0,5,6
190,118,1063,5.594736842105263,0.6210526315789474,0.08278457196613359,16,11.875,31,60,15,9,12,2,0,4,0,0.961,0.42521825396825397,0.21000000000000005,57.640822368421084,11.907894736842106,0,0,0,6
103,49,467,4.533980582524272,0.47572815533980584,0.055674518201284794,3,34.333333333333336,24,35,10,0,5,0,0,1,0,0.0,0.02,0.0,50.42550161812299,19.558576051779937,0,0,0,7
45,37,217,4.822222222222222,0.8222222222222222,0.14285714285714285,2,22.5,5,24,4,2,1,1,0,1,0,-0.5499,0.3666666666666667,-0.041666666666666664,61.797500000000014,13.444444444444446,0,0,0,7
220,121,1088,4.945454545454545,0.55,0.0744485294117647,14,15.714285714285714,33,83,18,2,8,4,0,0,0,0.897,0.3672123015873016,-0.016121031746031748,66.6768181818182,10.103896103896105,0,9,4,2
445,141,1712,3.847191011235955,0.31685393258426964,0.038551401869158876,19,23.42105263157895,109,138,38,10,25,0,0,3,0,0.8885,0.4236596736596736,0.1041958041958042,69.75566528681256,13.77291543465405,7,0,8,1
332,148,1650,4.969879518072289,0.4457831325301205,0.056363636363636366,36,9.222222222222221,67,82,18,7,16,3,0,2,0,0.2011,0.5470969089390141,-0.03646616541353383,73.88709504685411,8.38768406961178,2,0,0,7
390,130,1570,4.0256410256410255,0.3333333333333333,0.040127388535031845,25,15.6,78,133,25,10,9,0,0,4,0,0.9253,0.38676046176046175,0.046103896103896105,85.14253846153848,9.419487179487179,5,0,13,1
156,68,813,5.211538461538462,0.4358974358974359,0.03567035670356704,5,31.2,21,61,10,1,5,0,0,2,0,-0.0772,0.5375,0.09687499999999999,49.89392307692309,17.608205128205128,2,0,0,1
954,227,3159,3.311320754716981,0.2379454926624738,0.037037037037037035,48,19.875,356,151,60,7,32,1,1,7,0,0.8543,0.6596718096718095,-0.1383116883116883,89.2920636792453,10.046436058700209,6,1,65,1
260,100,926,3.5615384615384613,0.38461538461538464,0.06479481641468683,12,21.666666666666668,86,81,21,4,15,0,0,3,0,0.9204,0.6269841269841271,0.14285714285714285,71.60948717948719,12.666666666666668,3,0,4,3
305,123,1347,4.416393442622951,0.40327868852459015,0.04974016332590943,18,16.944444444444443,69,99,24,5,18,1,0,1,0,0.9789,0.6536458333333334,0.2265625,72.86065118397087,11.499089253187615,4,0,3,1
92,56,351,3.8152173913043477,0.6086956521739131,0.09686609686609686,5,18.4,16,38,7,1,2,0,0,0,0,-0.4767,0.4694444444444444,0.05555555555555556,90.68508695652177,8.229565217391304,0,0,8,1
703,165,2352,3.345661450924609,0.23470839260312945,0.02806122448979592,21,33.476190476190474,245,131,48,2,16,0,0,6,0,0.9676,0.3126623376623376,-0.11327561327561327,76.22252726410625,15.040547314231524,3,0,54,1
250,153,1599,6.396,0.612,0.07692307692307693,17,14.705882352941176,52,0,12,0,0,0,0,0,0,0.0,0.0,0.0,107.30852941176471,5.882352941176471,0,0,0,0
433,223,2445,5.646651270207852,0.5150115473441108,0.06625766871165645,25,17.32,54,144,40,21,21,2,0,8,0,0.9915,0.3671366171366171,0.11250048750048747,43.69630854503464,15.426845265588916,5,0,2,5
472,165,1873,3.968220338983051,0.3495762711864407,0.04911906033101975,44,10.727272727272727,122,120,43,1,30,0,0,6,0,0.7964,0.27884615384615385,-0.015384615384615385,96.11164869029278,6.494298921417566,8,0,19,3
309,90,967,3.129449838187702,0.2912621359223301,0.050672182006204755,15,20.6,137,39,17,2,19,1,0,2,0,-0.4666,0.7068376068376069,-0.46923076923076923,85.17260194174759,10.311197411003238,1,0,16,1
105,68,423,4.0285714285714285,0.6476190476190476,0.11347517730496454,7,15.0,26,26,11,2,3,1,0,2,0,0.612,0.1625,-0.09583333333333333,82.03285714285715,10.571428571428573,1,0,9,1
1543,241,5788,3.751134154244977,0.1561892417368762,0.017277125086385625,100,15.43,466,480,109,5,66,3,0,13,0,0.9846,0.4536190476190476,-0.01380952380952381,90.72818383020093,7.908876215165262,9,0,40,1
27,22,97,3.5925925925925926,0.8148148148148148,0.17525773195876287,2,13.5,8,5,2,0,1,0,0,1,0,0.0,0.0,0.0,95.9991666666667,6.881481481481481,0,0,3,3
158,87,945,5.981012658227848,0.5506329113924051,0.06772486772486773,11,14.363636363636363,23,50,19,4,7,1,0,0,0,0.9588,0.43184196755625326,0.2074829931972789,41.26097238204835,15.36570771001151,1,0,0,5
218,96,841,3.8577981651376145,0.44036697247706424,0.06896551724137931,12,18.166666666666668,59,58,13,9,13,1,0,1,0,0.8206,0.4423469387755102,0.030612244897959183,75.07840214067281,11.11987767584098,1,1,2,7
224,100,871,3.888392857142857,0.44642857142857145,0.060849598163030996,17,13.176470588235293,65,57,16,5,22,1,0,2,0,0.9773,0.6862586908041454,0.10820543093270364,85.82248949579834,7.770588235294118,3,0,5,3
5,5,15,3.0,1.0,0.3333333333333333,1,5.0,2,1,0,0,0,0,0,0,0,0.0,0.0,0.0,117.16000000000003,2.0,0,0,0,8
394,166,2031,5.154822335025381,0.4213197969543147,0.04874446085672083,23,17.130434782608695,51,144,41,12,31,0,0,7,0,0.7382,0.47172619047619035,0.18749999999999997,61.259283822555744,12.33440741558155,1,0,0,7
43,35,186,4.325581395348837,0.813953488372093,0.16666666666666666,4,10.75,7,15,4,1,4,1,0,1,0,-0.2263,0.38125,0.175,85.7470058139535,8.020930232558142,0,0,0,8
29,22,86,2.9655172413793105,0.7586206896551724,0.22093023255813954,2,14.5,6,13,7,0,1,0,0,0,0,0.0,0.0,0.0,101.68301724137933,5.800000000000001,0,0,0,10
117,69,490,4.188034188034188,0.5897435897435898,0.08979591836734693,7,16.714285714285715,18,46,11,2,8,0,0,1,0,0.7741,0.2274891774891775,0.0183982683982684,91.53153846153846,7.369474969474971,1,0,5,1
468,211,2774,5.927350427350428,0.45085470085470086,0.047584715212689255,31,15.096774193548388,58,165,59,24,27,3,0,3,0,0.983,0.39359307359307366,0.14493506493506492,36.95408188585611,14.756658395368072,1,2,0,6
148,64,633,4.277027027027027,0.43243243243243246,0.06003159557661927,15,9.866666666666667,33,52,19,14,11,0,0,2,0,-0.296,0.48164335664335667,-0.043706293706293704,75.06492792792794,9.892612612612613,1,0,12,8
31,24,119,3.838709677419355,0.7741935483870968,0.15966386554621848,2,15.5,6,11,4,0,1,0,0,0,0,0.0,0.0,0.0,81.94120967741938,11.361290322580645,0,0,1,1
167,68,565,3.3832335329341316,0.40718562874251496,0.07079646017699115,11,15.181818181818182,53,37,14,2,11,0,0,7,0,0.8338,0.75,0.375,91.1212629286881,7.749373979314099,0,0,2,8
6,6,19,3.1666666666666665,1.0,0.3157894736842105,1,6.0,2,2,0,0,0,0,0,0,0,0.0,0.0,0.0,116.14500000000001,2.4000000000000004,0,0,0,8
605,175,2490,4.115702479338843,0.2892561983471074,0.03895582329317269,44,13.75,142,176,54,22,40,3,0,10,0,0.9928,0.581212456793852,0.0724151817175073,81.15081611570248,9.334710743801654,3,0,14,5
240,140,1226,5.108333333333333,0.5833333333333334,0.0864600326264274,22,10.909090909090908,46,78,21,6,15,0,0,3,0,0.9603,0.5123482726423901,0.1883986928104575,65.68977272727275,10.363636363636363,1,0,1,5
144,84,698,4.847222222222222,0.5833333333333334,0.08882521489971347,7,20.571428571428573,14,62,9,7,5,0,0,2,0,0.7906,0.5060476190476191,0.18285714285714286,66.69250000000001,12.395238095238097,1,0,3,5
63,39,299,4.746031746031746,0.6190476190476191,0.0903010033444816,6,10.5,10,21,5,2,3,0,0,1,0,-0.7227,0.6796875,-0.24322916666666666,73.97750000000002,9.279365079365078,0,0,4,3
463,119,1622,3.5032397408207343,0.2570194384449244,0.032675709001233046,25,18.52,122,159,39,4,20,0,0,2,0,-0.6956,0.446301247771836,-0.19496434937611404,88.81948941684668,9.567827213822895,4,0,9,1
92,61,409,4.445652173913044,0.6630434782608695,0.11735941320293398,8,11.5,19,31,6,2,7,1,0,0,0,-0.5499,0.625,0.175,82.9755434782609,7.643478260869566,1,0,1,8
377,112,1643,4.358090185676392,0.29708222811671087,0.029214850882531954,28,13.464285714285714,78,121,41,4,24,1,0,4,0,-0.6652,0.5944444444444444,0.028571428571428574,76.7034980106101,8.993141341417203,2,0,25,8
211,91,1038,4.919431279620853,0.4312796208530806,0.052986512524084775,14,15.071428571428571,28,85,17,12,4,1,0,1,0,0.3282,0.41940035273368603,0.04223985890652557,73.25787914691946,8.872173324306026,1,0,0,5
94,53,352,3.74468085106383,0.5638297872340425,0.10227272727272728,12,7.833333333333333,23,16,5,0,9,1,0,2,0,0.3182,0.1746031746031746,0.10714285714285714,103.4841666666667,4.409929078014184,1,0,9,3
78,60,434,5.564102564102564,0.7692307692307693,0.12211981566820276,7,11.142857142857142,12,24,6,3,3,1,0,1,0,0.7003,0.15999999999999998,0.27999999999999997,56.694230769230785,12.14945054945055,0,0,0,7
21,17,104,4.9523809523809526,0.8095238095238095,0.1346153846153846,1,21.0,3,9,2,0,2,0,0,0,0,-0.2144,0.0,0.0,64.66285714285716,12.20952380952381,0,0,0,8
299,99,1187,3.9698996655518393,0.3311036789297659,0.039595619208087615,30,9.966666666666667,78,93,35,7,19,0,0,7,0,0.5994,0.3399695714913106,0.07008595269464835,89.48338182831664,7.598706800445931,6,0,7,0
359,158,1920,5.348189415041783,0.4401114206128134,0.04895833333333333,21,17.095238095238095,54,112,28,18,25,0,0,2,0,-0.3182,0.575,0.18,54.45324976787373,13.300490781270724,1,0,0,5
121,65,476,3.9338842975206614,0.5371900826446281,0.07983193277310924,12,10.083333333333334,28,42,11,0,5,2,0,2,0,0.0,0.4583333333333333,0.037500000000000006,90.3260365013774,7.008539944903582,2,0,2,1
114,64,531,4.657894736842105,0.5614035087719298,0.08286252354048965,8,14.25,13,50,8,4,6,1,0,1,0,0.7104,0.4027777777777778,-0.10500000000000001,76.60282894736842,8.857894736842105,0,0,0,7
516,143,1746,3.383720930232558,0.2771317829457364,0.0429553264604811,37,13.945945945945946,176,119,51,11,25,0,0,4,0,0.9787,0.5529178338001867,0.1315126050420168,88.40544626021371,7.671401634192333,4,0,14,3
220,93,1013,4.6045454545454545,0.42272727272727273,0.04639684106614018,10,22.0,35,83,16,9,16,0,0,4,0,-0.0994,0.2726190476190476,0.0,64.52681818181819,13.70909090909091,3,0,0,0
342,126,1406,4.111111111111111,0.3684210526315789,0.05405405405405406,26,13.153846153846153,114,51,20,9,21,2,0,8,0,0.8691,0.43499999999999994,0.03333333333333334,82.4154251012146,8.068556005398111,3,0,16,1
197,88,778,3.949238578680203,0.4467005076142132,0.06298200514138817,11,17.90909090909091,47,47,16,2,8,2,0,2,0,0.5803,0.3681227863046045,0.029073199527744977,85.59128287955699,10.006275957544995,2,0,1,3
181,83,706,3.9005524861878453,0.4585635359116022,0.0708215297450425,6,30.166666666666668,34,79,10,4,9,0,0,0,0,0.9363,0.3548898071625345,0.13581267217630855,71.51749079189689,14.276611418047885,1,0,1,0
892,249,4016,4.502242152466367,0.27914798206278024,0.03212151394422311,63,14.158730158730158,176,287,58,13,40,2,0,8,0,-0.728,0.4167748917748919,0.06255411255411254,88.04169157947186,7.2329987899494625,1,0,8,5
14,13,60,4.285714285714286,0.9285714285714286,0.2,1,14.0,2,6,1,0,2,0,0,0,0,-0.5023,0.25,-0.125,83.85357142857143,11.314285714285715,1,0,0,8
877,125,2175,2.4800456100342076,0.14253135689851767,0.019770114942528734,11,79.72727272727273,488,85,31,1,12,0,0,2,0,0.6386,0.3020833333333333,0.15625,35.23450917383644,32.711889706644556,5,0,4,3
32,26,157,4.90625,0.8125,0.1337579617834395,3,10.666666666666666,5,15,2,0,5,0,0,0,0,-0.3107,0.5,-0.5,71.75208333333336,9.266666666666666,0,0,0,8
111,48,574,5.171171171171171,0.43243243243243246,0.050522648083623695,6,18.5,12,50,9,8,7,0,0,0,0,0.9904,0.570952380952381,0.14523809523809525,58.489932432432454,13.165765765765768,0,1,4,5
367,140,1543,4.204359673024523,0.3814713896457766,0.053791315618924175,28,13.107142857142858,66,137,32,5,34,1,0,5,0,0.875,0.365814226925338,0.14175485008818342,87.26258514986377,7.095718178279487,3,0,25,1
76,53,335,4.407894736842105,0.6973684210526315,0.11044776119402985,4,19.0,14,26,8,2,7,0,0,0,0,-0.9455,0.45000000000000007,-0.275,67.32894736842107,12.863157894736842,1,0,4,1
355,180,1879,5.292957746478873,0.5070422535211268,0.061734965407131456,18,19.72222222222222,52,121,30,7,18,0,0,3,0,0.9862,0.564891395154553,0.045300751879699244,57.653000782472645,13.184663536776213,0,2,0,5
312,86,993,3.1826923076923075,0.27564102564102566,0.0473313192346425,6,52.0,120,41,29,5,9,0,0,0,0,0.296,0.7269230769230769,-0.21346153846153845,56.981923076923096,22.33846153846154,0,0,26,1
1140,201,3721,3.2640350877192983,0.1763157894736842,0.026605751142166085,53,21.50943396226415,502,240,88,11,34,0,0,9,0,0.964,0.44629441738816744,0.004525162337662342,80.44029294935453,11.200264812975837,9,0,43,0
185,86,889,4.805405405405406,0.4648648648648649,0.05061867266591676,8,23.125,34,63,23,0,12,0,0,5,0,0.7684,0.6333333333333333,0.15,69.95339527027029,11.844594594594597,0,0,0,5
126,66,603,4.785714285714286,0.5238095238095238,0.06965174129353234,7,18.0,14,48,10,4,5,0,0,1,0,0.3818,0.3519047619047619,0.12857142857142856,70.39357142857143,11.644444444444446,2,0,5,0
120,67,464,3.8666666666666667,0.5583333333333333,0.10129310344827586,9,13.333333333333334,36,32,7,3,10,0,0,2,0,0.2106,0.48282828282828283,-0.008080808080808077,83.32166666666669,8.666666666666666,1,0,6,1
362,168,1930,5.331491712707182,0.46408839779005523,0.05595854922279793,20,18.1,54,123,30,14,24,2,0,3,0,-0.912,0.3534013605442177,0.06496598639455782,52.91653867403318,13.980331491712708,0,0,1,7
256,129,1435,5.60546875,0.50390625,0.059233449477351915,17,15.058823529411764,32,94,30,14,10,2,0,2,0,0.8276,0.5118212197159565,0.2110902255639098,50.770606617647076,13.836029411764708,2,0,0,7
355,170,1980,5.577464788732394,0.4788732394366197,0.05808080808080808,19,18.68421052631579,68,101,22,16,22,2,0,2,0,-0.6555,0.5313131313131314,0.0581439393939394,41.54827279466272,15.699036323202373,1,0,1,5
18,11,38,2.111111111111111,0.6111111111111112,0.18421052631578946,1,18.0,9,2,1,0,0,0,0,0,0,0.0,0.0,0.0,103.965,7.2,0,0,1,1
46,35,185,4.021739130434782,0.7608695652173914,0.14054054054054055,3,15.333333333333334,6,14,6,0,3,0,0,2,0,-0.4215,0.3839285714285714,0.11309523809523811,77.24557971014494,8.742028985507247,0,0,0,0
134,79,611,4.559701492537314,0.5895522388059702,0.09165302782324058,8,16.75,25,45,8,7,2,1,1,0,0,0.2942,0.4135714285714286,0.06607142857142857,69.87852611940299,11.177611940298508,2,0,2,0
50,27,117,2.34,0.54,0.15384615384615385,1,50.0,21,1,0,0,0,0,0,0,0,0.0,1.0,-0.75,71.48500000000001,20.0,0,0,2,1
174,73,798,4.586206896551724,0.41954022988505746,0.05639097744360902,9,19.333333333333332,25,62,14,5,4,0,0,0,0,-0.9431,0.38402777777777775,0.04930555555555556,70.03580459770117,10.721839080459771,3,0,3,1
517,210,2906,5.620889748549323,0.40618955512572535,0.044735030970406056,31,16.677419354838708,75,177,53,23,29,1,0,6,0,-0.9951,0.438265306122449,0.04906462585034012,47.87105571847508,15.568453235165657,1,0,3,0
802,263,4145,5.168329177057356,0.327930174563591,0.03546441495778046,45,17.822222222222223,133,287,62,34,62,0,0,14,0,-0.6992,0.4430682381854257,0.10908499053030302,55.51626738708785,13.612679412579661,0,4,0,0
145,73,596,4.110344827586207,0.503448275862069,0.07214765100671142,5,29.0,41,49,6,1,3,0,0,0,0,0.7579,0.3041666666666667,0.10625000000000001,64.21103448275863,14.63448275862069,2,1,3,1
285,146,1511,5.301754385964912,0.512280701754386,0.06353408338848444,20,14.25,45,99,26,8,22,3,0,4,0,-0.9512,0.5494736842105263,0.11017543859649122,53.44914473684213,12.577192982456141,1,1,0,7
68,44,224,3.2941176470588234,0.6470588235294118,0.13839285714285715,1,68.0,19,15,5,0,4,0,0,1,0,-0.2144,0.1,0.0,40.77382352941177,27.788235294117648,0,0,5,7
364,178,2214,6.082417582417582,0.489010989010989,0.051942186088527555,25,14.56,42,124,34,24,13,0,0,3,0,-0.8378,0.46520013802622506,0.02148033126293996,39.12583076923079,15.494329670329671,0,0,0,7
82,55,323,3.9390243902439024,0.6707317073170732,0.12074303405572756,8,10.25,20,22,6,3,6,0,0,2,0,0.8416,0.5606481481481481,0.13541666666666666,87.07027439024391,5.5634146341463415,1,0,1,3
199,86,881,4.42713567839196,0.4321608040201005,0.053348467650397274,11,18.09090909090909,42,72,16,7,13,2,0,0,0,0.5803,0.47031249999999997,-0.0953125,66.03654636820468,12.864504339881226,2,0,0,5
161,103,678,4.211180124223603,0.639751552795031,0.10914454277286136,14,11.5,38,33,7,1,9,0,0,1,0,0.9246,0.36500000000000005,0.2,96.90038819875778,6.339130434782609,2,0,29,3
802,204,3242,4.042394014962594,0.2543640897755611,0.03269586674892042,103,7.786407766990291,174,254,57,28,61,4,0,7,0,-0.9631,0.2299085576259489,0.0048654244306418236,100.09114773745252,4.411321211534271,0,0,33,7
116,58,466,4.017241379310345,0.5,0.07725321888412018,6,19.333333333333332,34,36,15,0,7,1,0,0,0,-0.0387,0.5,0.0,78.54442528735633,10.491954022988507,1,0,0,7
165,103,901,5.460606060606061,0.6242424242424243,0.08213096559378469,10,16.5,24,49,14,11,13,0,0,2,0,0.9365,0.4797619047619047,0.2382142857142857,55.75295454545457,12.41818181818182,0,0,0,6
314,104,1262,4.019108280254777,0.33121019108280253,0.043581616481774964,17,18.470588235294116,73,115,23,8,18,0,0,1,0,0.0,0.23907563025210088,-0.057142857142857134,79.7777988010491,9.93600599475459,4,0,3,1
527,100,1530,2.903225806451613,0.18975332068311196,0.03398692810457516,21,25.095238095238095,255,87,25,1,15,0,0,6,0,0.5086,0.5673611111111111,0.058680555555555555,88.73676786843771,11.024812505647422,3,0,18,1
283,104,1131,3.9964664310954063,0.3674911660777385,0.04774535809018567,11,25.727272727272727,74,87,23,5,11,0,0,1,0,-0.5023,0.5291666666666667,-0.0625,68.02146482492776,13.400449726951493,1,0,6,5
232,118,1206,5.198275862068965,0.5086206896551724,0.06301824212271974,15,15.466666666666667,34,76,17,10,3,0,0,3,0,0.9918,0.3443204365079365,0.09890873015873015,61.31909195402301,12.565977011494255,2,0,0,0
314,169,1904,6.063694267515924,0.5382165605095541,0.06460084033613446,14,22.428571428571427,40,98,24,26,11,1,0,0,0,0.8867,0.3524242424242425,0.10439393939393939,30.766178343949093,18.39818016378526,0,0,1,5
241,100,1100,4.564315352697095,0.4149377593360996,0.045454545454545456,15,16.066666666666666,52,79,26,1,17,1,0,1,0,0.7307,0.4095238095238095,0.0484126984126984,72.22774827109268,10.907994467496543,0,1,9,11
61,43,280,4.590163934426229,0.7049180327868853,0.10714285714285714,4,15.25,9,24,9,0,5,1,0,2,0,-0.3071,0.4428571428571429,0.15476190476190477,79.01854508196725,10.034426229508197,3,0,1,7
506,125,1565,3.0928853754940713,0.24703557312252963,0.03450479233226837,21,24.095238095238095,174,118,28,4,25,0,0,4,0,0.2846,0.47555555555555556,0.025,87.57951910408433,11.061020139281009,6,0,19,1
239,128,1032,4.317991631799163,0.5355648535564853,0.07848837209302326,23,10.391304347826088,40,74,23,3,19,1,0,6,0,-0.8126,0.3990410052910052,0.11663359788359788,86.90958340913227,6.834346006912861,3,0,18,8
6,6,19,3.1666666666666665,1.0,0.3157894736842105,1,6.0,2,2,0,0,0,0,0,0,0,0.0,0.0,0.0,116.14500000000001,2.4000000000000004,0,0,0,8
245,111,882,3.6,0.4530612244897959,0.07936507936507936,22,11.136363636363637,87,41,24,2,1,0,0,4,0,0.917,0.27,0.0,93.66628478664194,5.597402597402598,2,0,21,3
493,105,1438,2.91683569979716,0.2129817444219067,0.039638386648122394,23,21.434782608695652,204,83,31,6,11,1,0,5,0,0.8844,0.38392857142857134,0.05357142857142857,87.43691066231594,10.521174706764265,3,0,5,3
691,168,2597,3.7583212735166427,0.24312590448625182,0.030804774740084712,29,23.82758620689655,193,183,50,9,18,2,0,4,0,0.87,0.4851741622574956,0.15099206349206348,81.52178002894357,11.84651928738959,8,0,45,1
106,62,522,4.9245283018867925,0.5849056603773585,0.07471264367816093,5,21.2,16,39,8,2,9,0,0,0,0,-0.8873,0.4272727272727273,-0.03787878787878787,60.81133962264154,14.517735849056605,0,0,1,11
132,71,544,4.121212121212121,0.5378787878787878,0.09558823529411764,10,13.2,26,46,18,3,8,1,0,1,0,-0.9274,0.5583333333333333,0.025000000000000005,79.99609090909094,8.613333333333333,1,0,3,8
155,83,778,5.019354838709678,0.535483870967742,0.06812339331619537,9,17.22222222222222,21,52,23,3,13,0,0,4,0,0.0163,0.303921568627451,0.12009803921568629,67.63960573476704,9.985663082437277,0,0,1,7
168,84,743,4.4226190476190474,0.5,0.0740242261103634,9,18.666666666666668,21,67,15,1,13,2,0,0,0,0.9117,0.3711734693877551,0.014030612244897957,79.11690476190478,9.133333333333335,0,3,0,5
89,53,343,3.853932584269663,0.5955056179775281,0.09912536443148688,6,14.833333333333334,20,34,5,1,4,2,0,2,0,0.0,0.0,0.0,85.31624531835207,8.62996254681648,0,0,0,7
261,130,1326,5.080459770114943,0.49808429118773945,0.06485671191553545,18,14.5,49,77,20,13,17,0,0,3,0,0.9553,0.3831018518518518,0.07916666666666668,55.655431034482774,12.696551724137933,1,0,0,7
1687,318,7960,4.718435091879075,0.1885002963841138,0.016834170854271358,182,9.26923076923077,317,548,127,18,58,9,0,28,0,-0.9824,0.36128086419753086,0.03038580246913581,83.33959383977019,7.430276777164744,2,0,33,6
179,83,673,3.7597765363128492,0.46368715083798884,0.06835066864784546,22,8.136363636363637,45,45,15,1,14,1,0,5,0,0.8578,0.4716666666666667,0.04,95.07156297613004,5.489182326053835,1,0,21,7
141,93,714,5.0638297872340425,0.6595744680851063,0.10364145658263306,8,17.625,25,50,10,9,9,1,0,1,0,0.9826,0.571925925925926,0.199,54.545625,14.142198581560287,1,0,0,7
287,108,1142,3.9790940766550524,0.37630662020905925,0.05166374781085814,27,10.62962962962963,64,90,20,6,23,1,0,5,0,0.7841,0.3780643738977072,0.14720017636684302,95.23338237191896,5.924325719447672,3,0,24,0
66,40,248,3.757575757575758,0.6060606060606061,0.10080645161290322,4,16.5,11,28,4,0,4,0,0,0,0,-0.1531,0.5625,-0.025,90.10568181818182,7.206060606060607,3,0,8,1
546,184,1992,3.6483516483516483,0.336996336996337,0.04618473895582329,10,54.6,183,63,29,5,16,0,0,3,0,0.9655,0.4142857142857143,-0.05952380952380952,49.61709890109891,24.843663003663007,1,0,36,1
275,56,523,1.9018181818181819,0.20363636363636364,0.05736137667304015,1,275.0,133,23,6,0,3,0,0,2,0,0.0,1.0,-0.75,-159.65872727272728,110.14545454545456,0,0,8,1
124,66,646,5.209677419354839,0.532258064516129,0.06346749226006192,13,9.538461538461538,21,40,16,7,12,2,0,2,0,0.0,0.6499999999999999,0.2074074074074074,51.150235732009946,12.202481389578166,0,0,0,7
